project_id,file_name,page,table_local_index,row_index,row_status,cell_hit_ratio,row_preview,missed_cells,md_file,file_id
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,39,2,51,疑似缺失,0.667,颗粒物 | 加强室内通风 | 标准》（ ）表,标准》（ ）表,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,39,2,52,疑似缺失,0.667,织） | 0.01425 | GB31572-2015 9,GB31572-2015 9,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,39,2,71,部分,0.75,噪 | 设备噪 | 减振、消声及隔 | 放标准》（ ）,放标准》（ ）,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,1,3,部分,0.833,"SO （ug/m3）
2 | 年平均质量浓度 | 6 | 60 | 10 | 达标","SO （ug/m3）
2",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,1,4,部分,0.833,"NO （ug/m3）
2 | 年平均质量浓度 | 28 | 40 | 70 | 达标","NO （ug/m3）
2",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,1,5,部分,0.833,"PM （ug/m3）
10 | 年平均质量浓度 | 35 | 70 | 50 | 达标","PM （ug/m3）
10",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,1,6,部分,0.833,"PM （ug/m3）
2.5 | 年平均质量浓度 | 20 | 35 | 57.14 | 达标","PM （ug/m3）
2.5",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,19,部分,0.714,"状 | 况公报》的通知 | 中的大气环境数据， | 2023年 | 全区 SO （二
2 | 氧化硫）、 | NO （二
2","全区 SO （二
2；NO （二
2",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,20,部分,0.714,"氧 | 化氮）、PM （
10 | 可吸入颗粒物）、P | M （细
2.5 | 颗粒物）平均 | 浓度分别为 | 6、28、","化氮）、PM （
10；M （细
2.5",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,22,部分,0.714,"35 | 、20 ，CO
ug/m | （一氧化碳）浓度的 | 第 95百 | 分位数为 1.0ug | ，O （臭
/m 3 | 氧）最","、20 ，CO
ug/m；，O （臭
/m 3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,24,疑似缺失,0.571,"大 | 8 小时平均值的 | 第 90 百分位数为 16 | 4ug/m ，S | O （二氧化
2 | 硫）、NO （
2 | 二氧化","4ug/m ，S；O （二氧化
2；硫）、NO （
2",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,25,部分,0.714,"氮 | ）、PM （可吸
10 | 入颗粒物）、PM （
2.5 | 细颗粒 | 物）、CO（一 | 氧化碳）五 | 项污染","）、PM （可吸
10；入颗粒物）、PM （
2.5",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,27,部分,0.833,"二 | 级标准，臭氧（ | O ）超标，项目所在
3 | 的顺德区 | 判断为不达标 | 区。","O ）超标，项目所在
3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,31,部分,0.833,"SO | （ug/m ）
2 | 年平均质量浓度 | 6 | 60 | 10","（ug/m ）
2",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,33,部分,0.833,"NO | （ug/m ）
2 | 年平均质量浓度 | 28 | 40 | 70","（ug/m ）
2",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,35,部分,0.833,"PM | （ug/m ）
10 | 年平均质量浓度 | 35 | 70 | 50","（ug/m ）
10",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,41,3,37,部分,0.833,"PM | （ug/m ）
2.5 | 年平均质量浓度 | 20 | 35 5 | 7.14","（ug/m ）
2.5",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,42,1,2,部分,0.833,"O （ug/m3）
3 | 90百分位数最大8小
时平均质量浓度 | 164 | 160 | 102.5 | 不达标","O （ug/m3）
3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,42,2,22,疑似缺失,0.5,1 | 江村 居民区 约10000人 西 150,江村 居民区 约10000人 西 150,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,42,2,26,疑似缺失,0.5,2 | 莘村 居民区 约2000人 东南 236,莘村 居民区 约2000人 东南 236,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,43,2,17,疑似缺失,0.667,"指标 | COD | BOD SS 氨氮
Cr 5","BOD SS 氨氮
Cr 5",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,43,2,19,疑似缺失,0.5,"（ ）第二时 | 段一级标准较严 | ≤40
值 | ≤10 ≤10 ≤5","（ ）第二时；≤40
值",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,46,2,6,部分,0.833,"NH -N
3 | 0.0011 | 0.0011 | 0.0007 | -0.0004 | /","NH -N
3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,46,3,1,部分,0.857,"迁扩建前项目 | 生活废水排 | 放量为0.021 | 6万t/a，CO | Dcr总量为 | 0.0086t/a | ，NH -N
3","，NH -N
3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,46,3,4,部分,0.857,"迁扩建后项目 | 生活废水排 | 放量为0.013 | 5万t/a，CO | Dcr总量为 | 0.0054t/a | ，NH -N
3","，NH -N
3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,46,3,23,疑似缺失,0.5,项目 控制指 | 标 发 | 总量指 真 | 总量指 厂 | 总量指 | 变化量,标 发；总量指 真；总量指 厂,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,48,2,5,部分,0.923,"节 | 类 | 量（t/a） | 量
（ ） | （mg | 形式 | （m3/ | 率 | 率 | 可
行 | （t/ | 率 | （m
3","量
（ ）",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,53,4,3,疑似缺失,0.6,"W
（台） | m H | m | （ 3 ） | （ 3 ）","W
（台）；m H",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,54,3,10,疑似缺失,0.5,全密 | 封设备空,封设备空,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,56,2,5,疑似缺失,0.5,放源 | 浓 | 度 | 3 速 | 率 ） 时间 | 频次次,3 速；率 ） 时间；频次次,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,2,疑似缺失,0.5,厂区内 NMHC 每半 | 年一次 标准》（DB44/2367-2022）表3厂区内VOCs,年一次 标准》（DB44/2367-2022）表3厂区内VOCs,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,13,疑似缺失,0.0,"约135m /a，这部分污水主要含COD | cr、BOD 、SS、NH -N等污染物。项目生活污
5 3","约135m /a，这部分污水主要含COD；cr、BOD 、SS、NH -N等污染物。项目生活污
5 3",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,25,疑似缺失,0.5,水 BOD 5 150 0. | 0203 130 0.0176 10 0.0014,水 BOD 5 150 0.,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,27,疑似缺失,0.5,"135t/a
SS 150 0. | 0203 130 0.0176 10 0.0014","135t/a
SS 150 0.",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,34,疑似缺失,0.0,QmQe | QbQw（式1.1）,QmQe；QbQw（式1.1）,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,37,疑似缺失,0.5,Qm | 1.2,Qm,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,39,疑似缺失,0.0,Qek | tQr （式1.3）,Qek；tQr （式1.3）,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,57,2,42,疑似缺失,0.0,Qb | Qw 1.4,Qb；Qw 1.4,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,61,3,14,部分,0.8,"进入 | 间断排放，排 | 勒流 C | OD
Cr | ≤40",勒流 C,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,61,3,16,部分,0.9,"1 | W | 22°51
0′3.53 | ′ | 0.013 | 污水 | 稳定且无规 | ~ | 处理 | 5","22°51
0′3.53",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,62,3,28,疑似缺失,0.333,L  | L 10lg | (  ),L 10lg；(  ),解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,69,2,4,部分,0.75,SW17可 S | 17 | 间 | 资源回收,SW17可 S,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,69,2,13,部分,0.75,含矿物油 | 0.006 | 0.006 | T I,T I,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,69,2,20,部分,0.833,油 | 含矿物油 | 0.06 | 0.06 | 质 | T I,T I,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,69,2,26,部分,0.833,含矿物油 | 0.063 | 0.063 | T I | 储存 | 交由有危,T I,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,69,2,29,部分,0.8,含油废 | HW49其900 | -041- | 机油、 | 置资质单,HW49其900,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,1,1,部分,0.8,"内容
要素 | 排放口(编号、
名称)/污染源 | 污染物项目 | 环境保护措施 | 执行标准","内容
要素",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,1,9,部分,0.8,"地表水环境 | 生活污水 | COD 、
Cr
BOD 、氨氮、
5
SS | 三级化粪池 | 广东省《水污染物排放限值》
（DB44/26-2001）第二时段三
级标准","COD 、
Cr
BOD 、氨氮、
5
SS",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,2,16,疑似缺失,0.5,锡、组装） | 量 3 ，,量 3 ，,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,2,17,疑似缺失,0.667,VOCs | 20000m /h 45 | （DB44/2367-2022）表1挥发,20000m /h 45,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,2,37,疑似缺失,0.667,臭气浓度 | 置排气扇，加强车 | GB14554-93 1,GB14554-93 1,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,2,50,疑似缺失,0.667,"B | OD 、氨氮、
5 | DB44/26-2001","OD 、氨氮、
5",解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,2,59,部分,0.75,声环境 | 生产过程 | 噪声 | 放标准》 中,放标准》 中,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,76,2,60,疑似缺失,0.5,声等设施、合理布 | (GB12348-2008) 3,(GB12348-2008) 3,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL019,PL019_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版.pdf,80,2,3,部分,0.857,污染物名 | 称 | 排放量（固体废物 | 排 | 放量（固体废物排 | 放量（固体废物 | 全厂排放量（固体废,放量（固体废物排,解析文本拼接_表格清洗增强_01_001-020.md,018_佛山市智龙科技有限公司迁扩建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,6,2,31,疑似缺失,0.667,比（ ） | 15 | 1,比（ ）,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,6,2,34,部分,0.75,设 | 是： | 面积（ 2） | 4392.38,面积（ 2）,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,8,3,29,疑似缺失,0.5,双控 ，新建高能耗项目单位 | C2929,双控 ，新建高能耗项目单位,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,8,3,58,疑似缺失,0.5,建项目实施减量替代。大力推 | 量标准》（ ）水,量标准》（ ）水,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,9,5,20,疑似缺失,0.667,"O 。本项目有机废气和恶臭
3 | 气体经集 | 气罩+胶帘围挡收集","O 。本项目有机废气和恶臭
3",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,9,5,21,疑似缺失,0.667,后通过活性炭吸附处理后 | 通过距离地 | 面约 高排气筒,面约 高排气筒,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,9,5,53,部分,0.75,【产 | 业综合类】系统推进村级 | 工业园 | C2929,业综合类】系统推进村级,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,11,3,38,疑似缺失,0.5,全面提升产业层次与集聚度，促进污染 本项目不涉及。 | /,全面提升产业层次与集聚度，促进污染 本项目不涉及。,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,11,3,47,疑似缺失,0.5,实现城乡污水收集处理全覆盖。2025 水处理厂污染物排放 | 符合,实现城乡污水收集处理全覆盖。2025 水处理厂污染物排放,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,19,疑似缺失,0.5,VOCs | 、 塑料粒和色粉储,、 塑料粒和色粉储,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,31,疑似缺失,0.667,VOCs | VOCs | 项目 、 、 、 、,项目 、 、 、 、,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,32,疑似缺失,0.667,物料 | 送设备、管状带式输送机、螺旋输 | ABS PP AS TPE,ABS PP AS TPE,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,48,疑似缺失,0.5,部气体收集，废气排至除尘设施、 | 40m DA001,40m DA001,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,55,部分,0.75,4.4 | 面最远处的 无组织排放位 | + | 符合,面最远处的 无组织排放位,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,56,疑似缺失,0.5,VOCs | 为 ，收集风速为,为 ，收集风速为,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,57,疑似缺失,0.5,置，控制风速不低于 。 | 50%,置，控制风速不低于 。,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,58,疑似缺失,0.5,0.3m/s | ，大于 。,，大于 。,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,13,3,70,疑似缺失,0.5,染物排放限值》（ ） | 置活性炭吸附废气治理设,染物排放限值》（ ）,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,15,3,19,疑似缺失,0.5,7.2 | 计排放高度为 。,计排放高度为 。,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,15,3,25,疑似缺失,0.5,VOCs | 、 、 塑料粒和,、 、 塑料粒和,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,16,3,15,疑似缺失,0.5,办公区域 | 位于首层生产车间，建筑面积为 2，建筑高度为,位于首层生产车间，建筑面积为 2，建筑高度为,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,1,部分,0.75,2 | P | P塑料粒 t | /a 100 5 固态颗粒 25kg/袋 注塑工 壳、熨,/a 100 5 固态颗粒 25kg/袋 注塑工 壳、熨,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,4,疑似缺失,0.667,"3 | 色粉 t | /a 1.4 0.5 粉状 25kg/袋
磨机内","/a 1.4 0.5 粉状 25kg/袋
磨机内",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,9,疑似缺失,0.5,"4 | A | S t | /a 20 2 25kg/
斗机外","S t；/a 20 2 25kg/
斗机外",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,13,部分,0.75,"5 | PA | t | /a 5 0.5 25kg/
壳","/a 5 0.5 25kg/
壳",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,16,疑似缺失,0.5,"6 | TP | E t | /a 25 2.5 25kg/
外壳","E t；/a 25 2.5 25kg/
外壳",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,19,疑似缺失,0.5,"7 | PO | M t | /a 20 2 25kg/
内壳","M t；/a 20 2 25kg/
内壳",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,22,疑似缺失,0.5,"8 | /a 150 150 / /
序","/a 150 150 / /
序",解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,27,疑似缺失,0.667,包 | 装材料 | 固体 打包,固体 打包,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
PL020,PL020_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版.pdf,19,3,28,疑似缺失,0.667,10 | t | /a 0.5 0.1 /,/a 0.5 0.1 /,解析文本拼接_表格清洗增强_01_001-020.md,019_佛山市朗信塑料制品有限公司新建项目_01_受理公告或公示版
